Time(s), Force_Z
63.7989, 0.02000826
63.7989, 0.01490839
63.7999, 0.01877422
63.8116, 0.01489623
63.8127, 0.01865881
63.8127, 0.01864467
63.8137, 0.01489441
63.8137, 0.01871651
63.8137, 0.01751833
63.8137, 0.02114452
63.8137, 0.01871999
63.8137, 0.01865691
63.8137, 0.01480753
63.8137, 0.01622461
63.8149, 0.01869642
63.8159, 0.01748833
63.8159, 0.01989501
63.8159, 0.01880008
63.8266, 0.01867005
63.8266, 0.01741625
63.8266, 0.01495689
63.8266, 0.01493211
63.8266, 0.01881066
63.8277, 0.01996536
63.8277, 0.01612118
63.8277, 0.02241495
63.8277, 0.01868245
63.8277, 0.01489623
63.8277, 0.01880869
63.8277, 0.01859557
63.8277, 0.01877818
63.8277, 0.01369666
63.8292, 0.01617732
63.8292, 0.01997230
63.8418, 0.01996602
63.8418, 0.01740377
63.8418, 0.01628611
63.8431, 0.01496037
63.8431, 0.02001679
63.8431, 0.01988873
63.8431, 0.01615012
63.8431, 0.01999685
63.8442, 0.01761737
63.8442, 0.01991956
63.8442, 0.01747775
63.8442, 0.02002322
63.8442, 0.01757959
63.8455, 0.01745848
63.8577, 0.01879728
63.8577, 0.02003017
63.8592, 0.01620104
63.8592, 0.02371273
63.8592, 0.01369946
63.8592, 0.01496905
63.8592, 0.01873677
63.8614, 0.01753115
63.8614, 0.01991163
63.8614, 0.01747501
63.8614, 0.01746452
63.8628, 0.01743890
63.8628, 0.01866907
63.8628, 0.01751386
63.8628, 0.01750478
63.8628, 0.01117952
63.8727, 0.01380734
63.8727, 0.01868328
63.8727, 0.02119181
63.8742, 0.02000380
63.8750, 0.01991956
63.8760, 0.01359943
63.8760, 0.01754173
63.8760, 0.01752867
63.8773, 0.01871395
63.8773, 0.01627279
63.8773, 0.01504536
63.8773, 0.01747412
63.8773, 0.01743824
63.8773, 0.01756016
63.8773, 0.01869907
63.8783, 0.01870527
63.8783, 0.01989501
63.8783, 0.01733011
63.8891, 0.02122852
63.8901, 0.02124538
63.8901, 0.01882811
63.8917, 0.01622824
63.8917, 0.02131638
63.8917, 0.01874999
63.8931, 0.01623518
63.8931, 0.01875429
63.8931, 0.01748204
63.8943, 0.01623435
63.8943, 0.01872097
63.8943, 0.01491202
63.8943, 0.01878777
63.8943, 0.01875512
63.8954, 0.01619401
63.8954, 0.01986781
63.9059, 0.01877371
63.9059, 0.02001348
63.9059, 0.02124174
63.9059, 0.01870751
63.9059, 0.02116726
63.9059, 0.01491631
63.9059, 0.02368356
63.9059, 0.01875792
63.9072, 0.01872362
63.9072, 0.01868245
63.9072, 0.02243685
63.9072, 0.01616847
63.9072, 0.01758918
63.9086, 0.01620435
63.9092, 0.01382502
63.9092, 0.02008713
63.9211, 0.01620965
63.9216, 0.02124273
63.9230, 0.01625974
63.9241, 0.01252807
63.9241, 0.02002042
63.9251, 0.01995371
63.9251, 0.01622741
63.9251, 0.01878066
63.9251, 0.01872726
63.9251, 0.01994147
63.9251, 0.01611937
63.9251, 0.02001679
63.9251, 0.01872974
63.9261, 0.01747775
63.9370, 0.01625890
63.9370, 0.01751726
63.9370, 0.01871395
63.9384, 0.01626435
63.9384, 0.01495591
63.9384, 0.02115388
63.9384, 0.01993279
63.9384, 0.01744691
63.9389, 0.02239907
63.9389, 0.01996256
63.9389, 0.01746890
63.9389, 0.02001348
63.9404, 0.01621576
63.9404, 0.01870089
63.9404, 0.01862525
63.9404, 0.02250886
63.9404, 0.01753198
63.9520, 0.01740046
63.9520, 0.01879108
63.9520, 0.02125572
63.9520, 0.01741971
63.9534, 0.01742055
63.9534, 0.02121901
63.9544, 0.02250621
63.9544, 0.01491119
63.9544, 0.01867717
63.9544, 0.01379767
63.9544, 0.01758653
63.9544, 0.02127538
63.9544, 0.01632388
63.9544, 0.01869196
63.9544, 0.01631247
63.9680, 0.01618608
63.9680, 0.02129630
63.9680, 0.01626602
63.9690, 0.01620798
63.9690, 0.01863493
63.9701, 0.02000016
63.9701, 0.01626254
63.9701, 0.01875875
63.9701, 0.01375038
63.9701, 0.01873420
63.9724, 0.01622204
63.9724, 0.01497170
63.9724, 0.01620187
63.9738, 0.01982037
63.9837, 0.01500692
63.9837, 0.01745749
63.9847, 0.01984922
63.9847, 0.01750412
63.9857, 0.01621856
63.9857, 0.02007316
63.9857, 0.01868585
63.9857, 0.01742320
63.9857, 0.01747147
63.9857, 0.01371971
63.9857, 0.01490680
63.9857, 0.01752504
63.9857, 0.01370822
63.9872, 0.01761373
63.9872, 0.01746393
63.9872, 0.01864302
63.9872, 0.01870337
63.9872, 0.02005993
63.9872, 0.01498591
63.9989, 0.01751288
63.9989, 0.01623254
63.9989, 0.01753115
63.9989, 0.01877008
64.0000, 0.01994593
64.0000, 0.01862193
64.0000, 0.01498931
64.0000, 0.02123495
64.0018, 0.01868585
64.0018, 0.01503040
64.0018, 0.01869106
64.0032, 0.01997230
64.0032, 0.01875066
64.0147, 0.01496211
64.0167, 0.01623155
64.0167, 0.01618939
64.0177, 0.01624213
64.0177, 0.01877091
64.0177, 0.01481199
64.0177, 0.02110492
64.0177, 0.02129365
64.0177, 0.02378027
64.0190, 0.01996685
64.0212, 0.01615525
64.0217, 0.01876057
64.0217, 0.02115849
64.0229, 0.02126298
64.0241, 0.01626933
64.0241, 0.01990452
64.0301, 0.02001794
64.0301, 0.01734606
64.0324, 0.01874651
64.0324, 0.01754173
64.0324, 0.01495054
64.0351, 0.01621939
64.0351, 0.02121538
64.0351, 0.01748023
64.0351, 0.01998008
64.0351, 0.01869642
64.0351, 0.01873420
64.0360, 0.01748386
64.0360, 0.01618525
64.0360, 0.01382850
64.0360, 0.01749527
64.0360, 0.01994147
64.0360, 0.01984227
64.0360, 0.01493392
64.0360, 0.01992221
64.0370, 0.01621939
64.0370, 0.02000380
64.0370, 0.01622567
64.0370, 0.01614649
64.0454, 0.01493756
64.0454, 0.01992204
64.0454, 0.01751536
64.0454, 0.00996514
64.0454, 0.02007134
64.0454, 0.02245363
64.0476, 0.01623882
64.0476, 0.01867617
64.0491, 0.01496657
64.0491, 0.01622461
64.0491, 0.01881232
64.0604, 0.01245275
64.0604, 0.01875512
64.0614, 0.01500493
64.0614, 0.01497005
64.0625, 0.01866839
64.0625, 0.02121273
64.0625, 0.01744775
64.0625, 0.01615525
64.0625, 0.01877273
64.0635, 0.01743029
64.0645, 0.01751288
64.0645, 0.02125232
64.0760, 0.01754619
64.0760, 0.01874115
64.0760, 0.01873677
64.0771, 0.01749262
64.0771, 0.01867634
64.0782, 0.01873155
64.0782, 0.01249476
64.0782, 0.01497533
64.0782, 0.01745832
64.0782, 0.01740392
64.0782, 0.01747412
64.0792, 0.01736095
64.0792, 0.01869213
64.0792, 0.01744170
64.0792, 0.01496905
64.0915, 0.01745832
64.0915, 0.01872362
64.0915, 0.01866559
64.0915, 0.01994858
64.0925, 0.01615012
64.0925, 0.01737326
64.0925, 0.01624130
64.0925, 0.01753380
64.0925, 0.01620798
64.0925, 0.01623518
64.0940, 0.01376980
64.0940, 0.01999685
64.0940, 0.01748288
64.0940, 0.01624659
64.0950, 0.01995198
64.0950, 0.01989221
64.1070, 0.01864550
64.1070, 0.01743657
64.1070, 0.01888961
64.1070, 0.02123910
64.1085, 0.02000016
64.1085, 0.01870965
64.1085, 0.01375831
64.1090, 0.01623352
64.1090, 0.01877106
64.1090, 0.01865245
64.1090, 0.01741691
64.1090, 0.01873057
64.1090, 0.01499905
64.1100, 0.01615706
64.1120, 0.01754529
64.1228, 0.01991593
64.1238, 0.01743377
64.1238, 0.01996504
64.1238, 0.01743559
64.1252, 0.01496476
64.1252, 0.02123910
64.1252, 0.01998181
64.1262, 0.01751106
64.1262, 0.01755124
64.1262, 0.01866839
64.1262, 0.01879463
64.1272, 0.01993014
64.1272, 0.01621245
64.1272, 0.01745418
64.1272, 0.01990899
64.1272, 0.02118486
64.1272, 0.01983450
64.1380, 0.01629668
64.1380, 0.01869559
64.1390, 0.01999405
64.1395, 0.01489540
64.1395, 0.01751899
64.1395, 0.01754173
64.1395, 0.02000538
64.1395, 0.01630107
64.1410, 0.01868146
64.1410, 0.01869196
64.1410, 0.01996619
64.1424, 0.01491285
64.1424, 0.01488747
64.1434, 0.01740740
64.1434, 0.01864633
64.1434, 0.01500873
64.1538, 0.02118123
64.1538, 0.01748023
64.1538, 0.02000016
64.1538, 0.01750478
64.1548, 0.01992651
64.1548, 0.01875777
64.1548, 0.02116114
64.1558, 0.01877454
64.1558, 0.01753478
64.1558, 0.01987031
64.1558, 0.01870337
64.1558, 0.02007414
64.1558, 0.01735234
64.1558, 0.01626948
64.1568, 0.01880786
64.1692, 0.01623799
64.1692, 0.02255978
64.1692, 0.02003901
64.1702, 0.02132002
64.1723, 0.02252465
64.1723, 0.02119264
64.1737, 0.02003017
64.1737, 0.02005042
64.1737, 0.01495781
64.1737, 0.01877786
64.1737, 0.01247896
64.1737, 0.02119875
64.1748, 0.01993619
64.1849, 0.01860772
64.1849, 0.01622741
64.1849, 0.01867634
64.1859, 0.02126298
64.1869, 0.01498666
64.1869, 0.02004316
64.1869, 0.01740294
64.1879, 0.02121470
64.1879, 0.01751363
64.1879, 0.02126993
64.1888, 0.01742320
64.1888, 0.01879546
64.1888, 0.01750048
64.1903, 0.01998008
64.1903, 0.01621939
64.1903, 0.01996504
64.1911, 0.01759530
64.1911, 0.01745055
64.2012, 0.02006968
64.2012, 0.01616484
64.2023, 0.01741104
64.2023, 0.01745749
64.2023, 0.01749784
64.2023, 0.01614649
64.2023, 0.02108823
64.2036, 0.01627916
64.2036, 0.01877818
64.2036, 0.01881671
64.2046, 0.01748734
64.2046, 0.01757679
64.2046, 0.01866559
64.2046, 0.01873942
64.2046, 0.01618873
64.2046, 0.01744691
64.2166, 0.01745749
64.2177, 0.01748469
64.2177, 0.01618426
64.2177, 0.01993097
64.2177, 0.01753115
64.2177, 0.02120858
64.2177, 0.01875181
64.2177, 0.02134442
64.2177, 0.01244813
64.2177, 0.01873057
64.2192, 0.01248243
64.2192, 0.01750380
64.2192, 0.01745386
64.2192, 0.02128820
64.2208, 0.01494617
64.2325, 0.01868948
64.2325, 0.01866749
64.2325, 0.01886241
64.2341, 0.01621162
64.2341, 0.01504717
64.2341, 0.01746890
64.2341, 0.01370029
64.2341, 0.01871123
64.2341, 0.01989221
64.2354, 0.01629668
64.2354, 0.01626239
64.2354, 0.02119181
64.2354, 0.01493922
64.2354, 0.01621162
64.2378, 0.01753991
64.2482, 0.01752504
64.2492, 0.02259408
64.2492, 0.01869642
64.2492, 0.02132267
64.2492, 0.01495864
64.2506, 0.02005654
64.2506, 0.02128209
64.2506, 0.02119181
64.2506, 0.01628611
64.2506, 0.01378452
64.2506, 0.01756198
64.2506, 0.02121189
64.2531, 0.01623435
64.2531, 0.01742418
64.2531, 0.01874734
64.2531, 0.01502164
64.2544, 0.01501651
64.2637, 0.01874553
64.2637, 0.01986170
64.2647, 0.01744072
64.2647, 0.01621245
64.2647, 0.02007829
64.2647, 0.02008290
64.2647, 0.01504271
64.2647, 0.02252307
64.2661, 0.01999322
64.2661, 0.01744435
64.2661, 0.01883861
64.2674, 0.01748469
64.2674, 0.01748899
64.2674, 0.01624576
64.2674, 0.02000645
64.2674, 0.01623435
64.2674, 0.01877091
64.2789, 0.01260982
64.2795, 0.01744253
64.2795, 0.01626948
64.2795, 0.01753561
64.2795, 0.01737574
64.2795, 0.01750841
64.2795, 0.02248083
64.2795, 0.01365300
64.2795, 0.01256517
64.2795, 0.01869559
64.2795, 0.01733986
64.2815, 0.02123578
64.2815, 0.01869899
64.2815, 0.01868585
64.2946, 0.02004679
64.2958, 0.01870072
64.2958, 0.01748991
64.2958, 0.01875694
64.2958, 0.01873155
64.2968, 0.01754619
64.2968, 0.01874734
64.2968, 0.01739689
64.2968, 0.01750132
64.2978, 0.02128051
64.2978, 0.01742055
64.2988, 0.02246768
64.2988, 0.01998008
64.2988, 0.01734326
64.3002, 0.01744593
64.3110, 0.01992916
64.3127, 0.01752504
64.3127, 0.01996420
64.3127, 0.01624576
64.3127, 0.01747328
64.3127, 0.01754256
64.3142, 0.01874719
64.3142, 0.01871585
64.3142, 0.01749700
64.3142, 0.02001174
64.3142, 0.01628611
64.3142, 0.01743642
64.3142, 0.01741277
64.3142, 0.01873057
64.3157, 0.01995809
64.3157, 0.01505164
64.3157, 0.01622741
64.3265, 0.01745832
64.3265, 0.02136021
64.3277, 0.02116461
64.3277, 0.01756645
64.3277, 0.01614830
64.3277, 0.01751892
64.3277, 0.01999950
64.3277, 0.01625890
64.3277, 0.01623435
64.3277, 0.01872694
64.3277, 0.01624493
64.3292, 0.02122166
64.3302, 0.01624576
64.3302, 0.01981772
64.3314, 0.02120495
64.3314, 0.01608061
64.3418, 0.02004762
64.3418, 0.01736879
64.3429, 0.02242809
64.3429, 0.01989501
64.3429, 0.01882183
64.3429, 0.01508147
64.3443, 0.02121108
64.3456, 0.01630636
64.3466, 0.01373029
64.3466, 0.01749527
64.3466, 0.01994147
64.3471, 0.01994230
64.3471, 0.01869544
64.3471, 0.02006341
64.3471, 0.01617369
64.3589, 0.01873677
64.3589, 0.01613698
64.3589, 0.02253175
64.3589, 0.02008109
64.3589, 0.01871305
64.3589, 0.01865245
64.3589, 0.01745832
64.3589, 0.01880786
64.3604, 0.01504196
64.3604, 0.01878066
64.3604, 0.01878149
64.3614, 0.01614037
64.3614, 0.01864649
64.3629, 0.01503841
64.3629, 0.01999322
64.3629, 0.01750412
64.3741, 0.01987476
64.3741, 0.01883506
64.3753, 0.02118918
64.3753, 0.01757074
64.3753, 0.01497004
64.3753, 0.01870057
64.3753, 0.01996256
64.3753, 0.01868063
64.3773, 0.01618707
64.3773, 0.01990279
64.3773, 0.01634662
64.3773, 0.02118486
64.3773, 0.01751726
64.3773, 0.01999670
64.3773, 0.01883506
64.3773, 0.01756628
64.3898, 0.02004679
64.3898, 0.01744775
64.3898, 0.01488845
64.3898, 0.02127241
64.3898, 0.02000380
64.3913, 0.01637034
64.3913, 0.01747775
64.3913, 0.02126546
64.3913, 0.01997230
64.3913, 0.01379072
64.3927, 0.01495856
64.3927, 0.01751809
64.3927, 0.02121901
64.3927, 0.01625461
64.3941, 0.01998446
64.4052, 0.02243074
64.4052, 0.01750478
64.4052, 0.01504023
64.4067, 0.02011094
64.4067, 0.01873155
64.4067, 0.02249042
64.4067, 0.01992833
64.4077, 0.01864830
64.4077, 0.02119875
64.4092, 0.01752602
64.4092, 0.01873420
64.4092, 0.01749527
64.4092, 0.01746717
64.4092, 0.01878149
64.4092, 0.01857516
64.4092, 0.01616153
64.4216, 0.02002587
64.4241, 0.01746461
64.4241, 0.01987559
64.4263, 0.01864550
64.4273, 0.01999685
64.4273, 0.01497269
64.4281, 0.01872610
64.4281, 0.02004497
64.4281, 0.01871668
64.4281, 0.01992478
64.4281, 0.01753826
64.4281, 0.02119181
64.4281, 0.01751189
64.4291, 0.02121818
64.4291, 0.01994593
64.4291, 0.01998371
64.4374, 0.02003100
64.4374, 0.01868328
64.4374, 0.01762869
64.4374, 0.01369946
64.4389, 0.01751469
64.4389, 0.02110394
64.4389, 0.01496211
64.4389, 0.01740211
64.4399, 0.01635108
64.4399, 0.01490937
64.4409, 0.02242991
64.4414, 0.01869279
64.4414, 0.02133301
64.4414, 0.01739683
64.4434, 0.01869725
64.4434, 0.01746369
64.4434, 0.01751899
64.4434, 0.01745749
64.4444, 0.02113824
64.4530, 0.02260805
64.4530, 0.01991510
64.4540, 0.01748469
64.4550, 0.01873057
64.4550, 0.01882448
64.4550, 0.02116446
64.4550, 0.02240800
64.4550, 0.01869642
64.4550, 0.01758472
64.4550, 0.01878512
64.4550, 0.01890887
64.4570, 0.01734424
64.4570, 0.02000901
64.4570, 0.01877371
64.4570, 0.01634331
64.4700, 0.02116726
64.4700, 0.01492260
64.4700, 0.01509380
64.4700, 0.01868948
64.4700, 0.01743640
64.4700, 0.01873783
64.4700, 0.01508057
64.4700, 0.01864633
64.4700, 0.02007134
64.4700, 0.02005042
64.4717, 0.01874818
64.4727, 0.01494548
64.4727, 0.01881307
64.4742, 0.01866824
64.4861, 0.01753561
64.4870, 0.02113725
64.4870, 0.01872974
64.4870, 0.01616847
64.4870, 0.01993899
64.4870, 0.01870420
64.4870, 0.02258946
64.4870, 0.01751106
64.4884, 0.01869023
64.4884, 0.02003704
64.4884, 0.02119710
64.4889, 0.01373980
64.4889, 0.01632388
64.4899, 0.01370029
64.4899, 0.02126993
64.4899, 0.01999950
64.5015, 0.01740294
64.5025, 0.02134987
64.5025, 0.01865162
64.5025, 0.01995809
64.5035, 0.01632752
64.5035, 0.01490937
64.5035, 0.01876314
64.5035, 0.01744104
64.5042, 0.01752337
64.5042, 0.01745916
64.5042, 0.01624576
64.5042, 0.02126993
64.5042, 0.02007399
64.5056, 0.02001959
64.5056, 0.02005025
64.5165, 0.02121901
64.5175, 0.01995544
64.5175, 0.01624493
64.5175, 0.01984227
64.5175, 0.01990196
64.5175, 0.01875181
64.5175, 0.01885878
64.5190, 0.01741104
64.5190, 0.01756198
64.5190, 0.02252895
64.5190, 0.01494352
64.5190, 0.01618426
64.5190, 0.01499014
64.5190, 0.01995008
64.5190, 0.01872974
64.5190, 0.01745386
64.5200, 0.01623254
64.5327, 0.01489185
64.5327, 0.01873760
64.5327, 0.01884737
64.5327, 0.01862360
64.5341, 0.01743029
64.5341, 0.02008886
64.5341, 0.01749784
64.5351, 0.01753893
64.5351, 0.01995288
64.5361, 0.01994313
64.5361, 0.01750561
64.5361, 0.02124273
64.5361, 0.01504982
64.5474, 0.02368719
64.5474, 0.01866642
64.5474, 0.01621245
64.5474, 0.01998198
64.5489, 0.01875429
64.5489, 0.01753198
64.5489, 0.02106277
64.5489, 0.02005125
64.5489, 0.01870354
64.5489, 0.01864997
64.5489, 0.01244730
64.5501, 0.01754619
64.5501, 0.01631611
64.5501, 0.01991858
64.5501, 0.01504717
64.5514, 0.01499989
64.5514, 0.01748469
64.5629, 0.01621939
64.5629, 0.01750147
64.5641, 0.01501997
64.5641, 0.01748484
64.5641, 0.01753198
64.5641, 0.01875935
64.5641, 0.01999587
64.5641, 0.01878595
64.5641, 0.01499807
64.5654, 0.01875181
64.5654, 0.01631331
64.5654, 0.02003621
64.5654, 0.01745138
64.5654, 0.01997313
64.5654, 0.01630288
64.5782, 0.01757256
64.5782, 0.01747328
64.5782, 0.01869362
64.5793, 0.01749784
64.5793, 0.01865080
64.5793, 0.01877735
64.5793, 0.01621162
64.5803, 0.01628891
64.5803, 0.01868674
64.5803, 0.01620798
64.5818, 0.01380130
64.5828, 0.01247367
64.5838, 0.01496029
64.5838, 0.01752337
64.5848, 0.01629933
64.5935, 0.01744691
64.5949, 0.02246935
64.5949, 0.01999239
64.5949, 0.01753115
64.5949, 0.01758373
64.5949, 0.02256854
64.5949, 0.01745055
64.5949, 0.01997925
64.5963, 0.02004497
64.5963, 0.01870337
64.5963, 0.01872362
64.5963, 0.02125935
64.5974, 0.01869279
64.5974, 0.02134359
64.5974, 0.01998711
64.5974, 0.01875429
64.5974, 0.01868585
64.5989, 0.01873072
64.5989, 0.02000207
64.6108, 0.01870337
64.6113, 0.01741798
64.6113, 0.01499641
64.6127, 0.01755141
64.6127, 0.01499709
64.6127, 0.01626420
64.6140, 0.01738368
64.6150, 0.01749784
64.6150, 0.01742055
64.6150, 0.01879207
64.6150, 0.01611755
64.6150, 0.01630016
64.6150, 0.01874916
64.6245, 0.01999950
64.6245, 0.01499262
64.6245, 0.02116461
64.6257, 0.01615012
64.6257, 0.01744691
64.6257, 0.01999405
64.6257, 0.01613069
64.6257, 0.01242721
64.6267, 0.01498666
64.6267, 0.01738625
64.6267, 0.01747412
64.6267, 0.02120238
64.6277, 0.01757339
64.6277, 0.01734772
64.6277, 0.01747080
64.6277, 0.01740475
64.6288, 0.01873420
64.6399, 0.02119875
64.6399, 0.01876578
64.6409, 0.01624031
64.6409, 0.01758290
64.6409, 0.01741020
64.6409, 0.01866129
64.6409, 0.01750758
64.6423, 0.02110757
64.6423, 0.01746452
64.6423, 0.01871222
64.6434, 0.01741104
64.6447, 0.01623518
64.6447, 0.01864369
64.6551, 0.01610697
64.6551, 0.01743476
64.6551, 0.01748469
64.6551, 0.01878429
64.6551, 0.02001529
64.6565, 0.01374773
64.6565, 0.01886241
64.6565, 0.02252382
64.6578, 0.01733994
64.6578, 0.01740657
64.6578, 0.02110674
64.6578, 0.01370392
64.6588, 0.01618939
64.6588, 0.01364159
64.6588, 0.02115766
64.6588, 0.01624916
64.6588, 0.02121901
64.6706, 0.01627222
64.6706, 0.01751189
64.6721, 0.01369334
64.6721, 0.01499641
64.6732, 0.02004331
64.6732, 0.01496559
64.6732, 0.01875875
64.6744, 0.01745749
64.6744, 0.01998711
64.6744, 0.01749437
64.6744, 0.01618790
64.6762, 0.01757596
64.6762, 0.01875694
64.6762, 0.01506925
64.6878, 0.01749164
64.6878, 0.01747775
64.6878, 0.01748469
64.6878, 0.01630190
64.6893, 0.01751553
64.6893, 0.01621956
64.6893, 0.02124008
64.6893, 0.01868668
64.6893, 0.01253865
64.6893, 0.01746196
64.6906, 0.01494533
64.6906, 0.01490507
64.6906, 0.01981409
64.6906, 0.01998008
64.6906, 0.01740046
64.6906, 0.02000728
64.6906, 0.01877371
64.7029, 0.01881232
64.7029, 0.01871916
64.7029, 0.02124455
64.7029, 0.01868758
64.7029, 0.01747155
64.7029, 0.01873420
64.7044, 0.01888440
64.7054, 0.01618426
64.7054, 0.01616153
64.7054, 0.01878512
64.7064, 0.02240271
64.7064, 0.02259393
64.7064, 0.01995809
64.7064, 0.02001431
64.7064, 0.01870700
64.7074, 0.01758290
64.7190, 0.01743899
64.7190, 0.01870006
64.7203, 0.01613350
64.7203, 0.01744608
64.7203, 0.01766284
64.7203, 0.01869303
64.7217, 0.01744691
64.7217, 0.02119875
64.7217, 0.01877356
64.7241, 0.02248166
64.7241, 0.01869544
64.7241, 0.01252724
64.7255, 0.01753478
64.7255, 0.01999587
64.7255, 0.01882100
64.7357, 0.02003017
64.7367, 0.01742320
64.7367, 0.01989584
64.7367, 0.01874734
64.7367, 0.01626585
64.7377, 0.01743559
64.7377, 0.01743112
64.7377, 0.02242991
64.7377, 0.01745832
64.7377, 0.01377576
64.7377, 0.01498046
64.7377, 0.01754529
64.7377, 0.01745501
64.7404, 0.02116726
64.7404, 0.01991510
64.7404, 0.02111717
64.7404, 0.01248061
64.7419, 0.01615029
64.7507, 0.01998627
64.7507, 0.01499657
64.7507, 0.01873942
64.7517, 0.01997313
64.7517, 0.01630031
64.7517, 0.01620187
64.7541, 0.01745832
64.7541, 0.02003017
64.7541, 0.01373980
64.7541, 0.02106458
64.7541, 0.01628512
64.7541, 0.02001008
64.7551, 0.02251226
64.7551, 0.01754619
64.7551, 0.01875446
64.7551, 0.01628974
64.7551, 0.02120843
64.7661, 0.01502262
64.7661, 0.01870783
64.7661, 0.01861037
64.7661, 0.01874454
64.7661, 0.01613418
64.7661, 0.01871916
64.7673, 0.01871478
64.7684, 0.01499625
64.7689, 0.01880869
64.7689, 0.01741104
64.7689, 0.01869725
64.7689, 0.01627296
64.7689, 0.01995371
64.7816, 0.01753561
64.7816, 0.01746196
64.7839, 0.02120330
64.7839, 0.01758555
64.7839, 0.01999322
64.7839, 0.01501997
64.7839, 0.01623799
64.7854, 0.01755835
64.7854, 0.02001777
64.7854, 0.01488747
64.7866, 0.01871388
64.7876, 0.01614309
64.7876, 0.01490871
64.7876, 0.02125489
64.7971, 0.01875363
64.7971, 0.01375038
64.7982, 0.01874818
64.7992, 0.01612706
64.7992, 0.01881844
64.8002, 0.01993089
64.8002, 0.01873420
64.8002, 0.01877703
64.8002, 0.01610729
64.8002, 0.01878232
64.8017, 0.01867783
64.8017, 0.01994147
64.8038, 0.01995288
64.8038, 0.01613153
64.8038, 0.01998544
64.8050, 0.01488482
64.8050, 0.01494632
64.8050, 0.01618178
64.8119, 0.01866576
64.8129, 0.01753645
64.8129, 0.01491631
64.8139, 0.01883241
64.8149, 0.01864914
64.8149, 0.01754446
64.8149, 0.02500621
64.8149, 0.01377410
64.8159, 0.01748023
64.8159, 0.01495931
64.8159, 0.01499277
64.8169, 0.01756711
64.8169, 0.01622741
64.8179, 0.02123132
64.8179, 0.01748386
64.8179, 0.01874734
64.8189, 0.02117429
64.8189, 0.01755141
64.8270, 0.01621856
64.8270, 0.01499014
64.8281, 0.01741971
64.8281, 0.01746444
64.8291, 0.01988443
64.8291, 0.02120578
64.8291, 0.01747692
64.8291, 0.02117602
64.8301, 0.02114270
64.8301, 0.01630280
64.8301, 0.01501651
64.8323, 0.02003100
64.8333, 0.01876487
64.8333, 0.01868063
64.8441, 0.01623435
64.8446, 0.01754256
64.8446, 0.02124877
64.8446, 0.01749784
64.8446, 0.01875875
64.8456, 0.01865343
64.8456, 0.02126108
64.8466, 0.01868668
64.8481, 0.02002737
64.8481, 0.01872014
64.8491, 0.01744691
64.8491, 0.02124356
64.8491, 0.01622386
64.8491, 0.02005373
64.8579, 0.01864633
64.8579, 0.01877008
64.8579, 0.01998529
64.8589, 0.01624228
64.8589, 0.01996256
64.8589, 0.01622461
64.8599, 0.01753115
64.8619, 0.01987046
64.8619, 0.01999405
64.8619, 0.01631247
64.8634, 0.01618790
64.8634, 0.01739683
64.8634, 0.01616847
64.8634, 0.02258532
64.8634, 0.01996784
64.8634, 0.01636521
64.8739, 0.01632818
64.8739, 0.01500940
64.8751, 0.01623865
64.8766, 0.01748833
64.8766, 0.01616930
64.8766, 0.01866296
64.8776, 0.01865608
64.8776, 0.01749542
64.8776, 0.01865691
64.8791, 0.01757861
64.8791, 0.01986236
64.8791, 0.01747427
64.8791, 0.01753561
64.8801, 0.01498931
64.8891, 0.01992907
64.8902, 0.01755653
64.8902, 0.01619484
